hospital,hospital_website,url,status code,teamwork,teamstepps,team training,crew resource management,the,text-teamwork,text-teamstepps,text-team training,text-crew resource management
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/application-process,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/783?at=201707061700&schedule_id=783,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/05/16/free-valet-parking-now-available-at-abrazo-arrowhead-campus-and-abrazo-arizona-heart-hospital,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/06/15/abrazo-hospitals-cereal-drive-donations-net-58-000-meals-to-feed-hungry-kids,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/david-virgil-md,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/womens-health/find-a-location,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/helpful-support-groups,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-stories/abe's-staff-story,200,0,0,0,0,56,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/05/30/nurse-honored-by-abrazo-scottsdale-campus-with-national-daisy-award,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/find-a-physician,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-and-volunteer-stories/courtney-s-staff-story,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories,200,0,0,0,0,42,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/11/29/abrazo-maryvale-campus-earns-pediatric-emergency-care-certification,200,0,0,0,0,33,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-stories/richard-s-staff-story,200,0,0,0,0,47,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/emergency-room,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/ceo-welcome,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/find-an-oncology-location,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/supply-chain-management,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/classes-events,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/tanya-von-detten-md,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/curriculum,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/02/17/abrazo-community-health-network-s-six-hospitals-will-host-job-fairs-on-march-1,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/nondiscrimination-notice-and-language-assistance-services,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/tests-procedures-3,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma/health-library,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/health-library-3,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/mazor-robotics-renaissance-guidance-system,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/matthew-zweig-md,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/777?at=201707061715&schedule_id=777,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/chaplain-services,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/spinal-treatment/sports-medicine-2,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/jing-zheng-md,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient/the-abrazo-experience,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-women-s-health-stories,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/health-library,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-orthopedic-stories/sharon-s-orthopedic-story,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/03/09/free-flu-shots-at-abrazo-scottsdale-campus-on-march-16,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/watchman-left-atrial-appendage-closure-device,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/exercise-fitness-counseling,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/baby-e-nursery,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-brain-stories/edward-brain-story,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/neurosurgery,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/awards-distinctions,200,0,0,0,0,53,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/mark-okafor-md-phd-pharmd,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/cardiac-focused-emergency-department,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/chest-pain-centers,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/paying-for-your-surgery,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/postpartum-support,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/10/14/abrazo-maryvale-campus-presents-free-healthy-living-community-event,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/clinical-translational-research-institute/clinical-studies-enrollment,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/04/25/abrazo-hospitals-offer-free-stroke-risk-assessments-in-may,200,0,0,0,0,41,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/vadivambhai-skantharoopan-md,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/leg-foot,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/endobronchial-ultrasound-physicians,200,0,0,0,0,41,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/health-desk,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/sitemap,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/02/09/abrazo-arizona-heart-hospital-to-focus-on-cardiac-emergencies,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/ceo-welcome,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/781?at=201707061715&schedule_id=781,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/02/14/planning-to-indulge-in-chocolate-on-valentine-s-day-go-ahead-researchers-say.-it-s-good-for-your-heart,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/06/14/abrazo-community-health-network-cereal-drive-nets-41-000-servings-for-hungry-children-this-summer,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/7,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/4,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/5,200,0,0,0,0,43,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/sherrys-heart-story,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/3,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-orthopedic-stories,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/outpatient-rehabilitation-program,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/8,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/9,200,0,0,0,0,38,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/hip-replacement,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/spinal-treatment/tests-procedures-2,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/orthopedic-rehab-3,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/05/31/humana-patients-in-network-access-restored-on-june-1-at-abrazo-community-health-network,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/surgery/find-a-location,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/womens-health/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/linda's-heart-story,200,0,0,0,0,51,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/03/07/abrazo-community-health-network-presents-free-health-screenings-at-phoenix-heart-walk-on-march-18,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/clinical-translational-research-institute/meet-the-ctri-team,200,0,0,0,0,42,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/brain-neuro-2,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/community-involvement,200,0,0,0,0,56,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/06/14/abrazo-community-health-network-cereal-drive-nets-41-000-servings-for-hungry-children-this-summer,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/ceo-welcome,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/men's-health/heart-vascular,200,0,0,0,0,27,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/06/05/abrazo-community-health-network-s-six-hospitals-are-hosting-job-fairs-on-june-14,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2016/12/09/ho-ho-ho!-santa-s-health-habits-are-no-merry-matter,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news,200,0,0,0,0,33,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/rehabilitation,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/find-a-physician/abrazo-west-campus,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/05/31/humana-patients-in-network-access-restored-on-june-1-at-abrazo-community-health-network,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2016/10/06/six-abrazo-hospitals-offer-free-meals-for-veterans-on-veterans-day,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/04/25/abrazo-hospitals-offer-free-stroke-risk-assessments-in-may,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-brain-stories,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/nearby-hotels-and-restaurants,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/men's-health/orthopedics,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/tommys-heart-story,200,0,0,0,0,42,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news,200,0,0,0,0,38,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/facility/abrazo-arizona-heart-hospital,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/Institute-for-Valvular-Diseases,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2016/12/09/nurse-honored-by-abrazo-scottsdale-campus-with-national-daisy-award,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/eric-overton-md,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors,200,0,0,0,0,46,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/find-a-physician/abrazo-scottsdale-campus,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/page/4,200,0,0,0,0,33,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/03/07/abrazo-community-health-network-presents-free-health-screenings-at-phoenix-heart-walk-on-march-18,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/05/30/abrazo-central-campus-hosts-blood-drive-june-8,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/05/25/abrazo-arrowhead-campus-earns-national-recognition-for-expertise-in-treating-patients-with-heart-attack-symptoms,200,0,0,0,0,41,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/page/2,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/page/3,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/why-weight-loss-surgery,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/abrazo-medical-group,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-orthopedic-stories/samantha-s-orthopedic-story,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/movement-disorders,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/05/18/abrazo-west-campus-and-abrazo-buckeye-emergency-center-host-water-drive-through-june-16-to-benefit-homeless,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/pay-my-hospital-bill/abrazo-arrowhead-campus,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma/trauma-services,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/da-vinci-robotic-surgery/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2016/11/01/abrazo-central-campus-executive-jayleen-casano-named-to-u.s.-department-of-commerce-board,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/jennifer-willis-md,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/06/19/new-heart-device-helps-decrease-stroke-risk-for-patients-with-a-fib,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/awards-distinctions,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/health-assessments,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/781,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/780,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/men's-health/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/782,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/nondiscrimination-notice-and-language-assistance-services/abrazo-arrowhead-campus,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/ceo-welcome,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/urology/find-a-physician,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-past-patient/healthy-living,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/structural-heart-disease-institute,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-orthopedic-stories/ann-s-orthopedic-story,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient/accessing-medical-records,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/clinical-translational-research-institute,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/womens-health/lymphedema-reduction-management,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/roberta-matern-md,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-and-volunteer-stories/health-care-heroes,200,1,0,0,0,41,"with a chart review, give medication or physically assist in a code. Jason encourages and demonstrates teamwork with his positive outlook and ready availability. He never waits for others to do what",,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/page/5,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/779?at=201707061645&schedule_id=779,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/780?at=201707061730&schedule_id=780,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/Institute-for-Congestive-Heart-Failure,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/05/16/free-valet-parking-now-available-at-abrazo-arrowhead-campus-and-abrazo-arizona-heart-hospital,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/contact-us,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/06/27/abrazo-maryvale-campus-donates-8-800-bottles-of-water,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/linda-brown-md,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/ian-frankfort-md,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/spinal-treatment/back-spine-2,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/Institute-for-Peripheral-Vascular-Disease,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/page/4,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/kareem-raad-md,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/find-a-physician/abrazo-central-campus,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/06/22/american-heart-association-honors-abrazo-west-campus-for-raising-nearly-$17-000-for-2017-phoenix-heart-walk,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/find-a-location,200,0,0,0,0,16,,,,
